-0,79.73,50.43,1.53,46.37
-0,76.68,67.89,7.53,25.08
-0,70.76,89.17,9.83,11.15
-0,69.64,83.93,10.55,2.39
-0,67.87,82.22,10,1.01
-0,63.03,81.87,9.1,1.02
-0,59.9,74.94,7.05,4.89
-0,54.62,69.14,4.07,12.53
-0,51,57.43,1.14,22.04
-0,51.07,41.07,1.01,44.14
-0,42.86,44.43,1.01,66.58
-0,46.62,51.65,1.01,62.66
-0,38.73,53.57,1.01,60.15
-0,48.04,52.17,1.01,57.55
-0,65.38,48.06,1.01,53.44
-0,67.57,36.6,1.01,50.46
-0,72.85,31.23,1.01,49.1
-0,78.97,42.49,1.01,46.7
-0,78.57,44.89,1.01,46.52
-0,77.39,44.57,1.01,45.6
-0,79.83,43,1.01,30.76
-0,77.59,39.2,1.01,25.42
-0,77.55,32.64,1.01,49.04
-0,79.96,16.32,1.01,65.99
-0,77.01,27.82,1.01,63.05
-0,77.93,33.12,1.83,60.19
-0,77.04,34.58,9.29,55.69
-0,75.07,34.97,17.21,53.37
-0,77.63,34.36,28.36,50.74
-0,74.37,33.26,78.18,49.52
-0,72.67,31.54,83.96,46.04
-0,73.96,29.18,82.19,46.02
-0,66.72,26.2,79.21,45.51
-0,72.2,22.36,75.83,34.98
-0,64.8,14.77,77.39,33.75
-0,72.07,2.64,74.32,48.86
-0,64.86,8.7,71.63,66
-0,63.7,14.97,65.31,62.96
-0,70.86,18.32,60.69,59.54
-0,77.74,20.2,62.55,56.92
-0,79.46,20.92,51.32,53.55
-0,77.87,20.92,51.79,51.13
-0,81.09,20.51,50.84,49.32
-0,79.94,19.52,49.39,46.61
-0,77.55,17.95,38.64,46.56
-0,78.41,16.37,17.04,46.06
-0,77.13,14.63,30.14,33.41
-0,77.09,12.06,29.23,35.52
-0,77.43,8.3,27.41,43.63
-0,77.12,3.28,23.31,65.22
-0,78.92,1.01,16.99,61.59
-0,74.33,1.01,6.47,58.68
-0,77.09,1.01,1.25,47.53
-0,76.41,1.01,7.05,23.5
-0,75.29,1.01,10.2,12.14
-0,75.08,2.35,10.41,2.52
-0,77.06,3.73,9.8,1.03
-0,75.65,3.78,8.7,4.19
-0,75.03,3.68,7.07,11.92
-0,74.34,3.67,3.72,16.78
-0,75.04,3.71,1.24,22.2
-0,76.87,3.62,1.01,45.37
-0,72.14,4.19,1.01,73.92
-0,74.67,8.82,1.01,70.73
-0,75.23,25.49,1.01,74.58
-0,75.49,55.09,1.01,70.48
-0,72.64,65.45,1.01,67.54
-0,75.02,89.11,1.01,65.6
-0,74.89,83.67,1.01,66.46
-0,74.37,81.72,1.01,62.31
-0,71.02,81.99,1.01,62.17
-0,75.64,75.2,1.01,64.41
-0,72.72,70.63,1.01,60.18
-0,72.43,60.68,1.01,39.52
-0,73.57,57.81,1.01,51.74
-0,73.49,58.12,1.01,71.01
-0,74.79,52.42,1.01,73.49
-0,72.35,53.66,5.18,65.22
-0,72.7,52.69,13.26,62.62
-0,73.65,49.71,19.54,61.45
-0,73.91,39.72,25.2,57.21
-0,71.17,29.83,74.42,54.34
-0,74.33,42.61,84.78,51.61
-0,72.54,45.04,82.09,48.13
-0,73.03,45.15,79.67,47.5
-0,71.39,43.62,75.37,34.64
-0,73.09,40.54,78.13,29.38
-0,72.37,34.68,74.21,47.01
-0,72.34,17.12,71.95,65.08
-0,70.9,26.04,64.92,61.4
-0,72.17,32.82,61.66,58.82
-0,72.35,34.44,61.64,54.31
-0,70.58,34.67,52.11,40.04
-0,72.43,33.91,52.45,22.58
-0,70.81,32.53,51.07,8.13
-0,71.93,30.58,48.54,1.83
-0,70.34,28.11,42.14,1.37
-0,72.09,24.99,25.15,6.32
-0,71,20.69,29.27,16.54
-0,72.13,14.1,29.74,31.54
-0,70.67,2.66,27.73,43.74
-0,71.5,6.79,24.17,65.34
-0,71.16,15.91,17.71,60.89
-0,70.79,20.37,8.49,58.93
-0,69.77,38.96,1.62,49.64
-0,77.22,68.32,7.83,24.42
-0,74.48,90.38,11.32,13.23
-0,75.51,83.18,11.93,4.38
-0,75.35,81.02,12.16,1.02
-0,76.14,81.69,11.16,1.01
-0,74,75.81,8.88,1.92
-0,74.56,72.18,5.92,6.86
-0,73.47,58.01,2.95,16.39
-0,74.23,46.64,1.01,35.01
-0,73.38,44.32,1.01,65.59
-0,73.12,51.17,1.01,61.14
-0,65.96,53.35,1.01,58.91
-0,66.32,52.9,1.01,55.31
-0,62.57,48.89,1.01,41.01
-0,58.76,41.02,1.01,20.59
-0,77.19,29.83,1.01,7.21
-0,73.34,41.92,1.01,1.68
-0,75.15,45.14,1.01,1.01
-0,75.41,45.08,1.01,4.54
-0,75.29,43.86,1.01,11.92
-0,75.15,40.42,1.01,20.03
-0,74.04,34.73,1.01,39.97
-0,75.67,18.58,1.01,65.72
-0,73.93,26.98,1.11,61.14
-0,73.55,33.12,8.97,58.45
-0,73.57,34.96,9.47,50.66
-0,71.99,35.5,21.27,29.8
-0,68.17,35.02,33.84,12.86
-0,55.91,34.01,69.4,4.48
-0,53.83,32.38,84.48,1.12
-0,45.64,30.26,82.15,1.01
-0,32.79,27.5,80.29,1.01
-0,33.18,23.81,76.1,1.01
-0,23.09,17.68,77.37,1.01
-0,26.06,5.86,74.16,1.01
-0,26.57,6.44,71.88,1.01
-0,28.9,14.43,65.47,1.01
-0,22.8,18.21,62.09,1.01
-0,32.79,20.35,61,1.01
-0,40.5,21.28,53.45,1.01
-0,64.6,21.4,53.93,1.03
-0,73.21,20.96,50.61,1.01
-0,72.95,19.89,49.01,1.01
-0,74.05,18.54,42.42,1.01
-0,74.19,17.16,28.07,1.01
-0,74.18,15.33,29.95,1.01
-0,74.21,12.53,31.16,1.01
-0,73.28,8.67,29.18,1.01
-0,73.01,3.56,26.27,1.01
-0,72.45,1.01,20.53,1.01
-0,71.97,1.01,11.78,1.01
-0,71.08,1.01,2.7,1.01
-0,64.29,1.01,9.2,1.01
-0,57.62,1.37,13.44,1.01
-0,45.49,3.74,14.11,1.01
-0,39.35,4.5,14.12,1.01
-0,36.32,4.39,12.88,1.01
-0,26.35,4.42,11.45,1.01
-0,24.39,4.51,9.21,1.01
-0,25.29,4.59,5.82,1.01
-0,20.18,4.76,1.39,1.01
-0,22.4,5.53,1.01,1.06
-0,26.95,8.94,1.01,1.16
-0,29,17.49,1.01,1.2
-0,42.06,45.39,1.01,1.02
-0,49.63,61.69,1.47,1.04
-0,66.46,89.51,3.22,1.04
-0,71.85,82.61,3.55,1.01
-0,72.34,81.4,3.37,1.01
-0,71.27,81.6,2.88,1.01
-0,69.43,77.27,1.37,1.01
-0,72.14,72.13,1.01,1.01
-0,73.06,59.51,1.01,1.01
-0,70.3,46.05,1.01,1.01
-0,70.15,42.56,1.01,1.01
-0,70.65,50.88,1.01,1.01
-0,69.97,53.31,1.45,1.01
-0,64.21,52.75,7.47,1.01
-0,50.63,49.07,23.23,1.01
-0,45.65,40.9,49.11,1.01
-0,52.89,29.52,69.59,1.01
-0,49.41,41.94,84.16,1.01
-0,42.83,45.36,81.78,1.01
-0,36.91,45.34,80.24,1.01
-0,41.45,44.22,76.9,1.01
-0,36.14,40.96,77.34,1.01
-0,30.93,35.7,74.23,1.01
-0,28.44,19.26,72.16,1.01
-0,36.16,24.92,66.47,1.01
-0,36.92,32.84,62.49,1.01
-0,43.32,34.65,60.39,1.01
-0,52.53,35.18,54.73,1.01
-0,72.8,34.56,54.12,1.01
-0,66.42,33.49,50.88,1.01
-0,68.87,31.81,51.13,1.01
-0,71.67,29.72,42.12,1.01
-0,62.73,26.91,26.99,1.01
-0,71.87,23.32,32.67,1.01
-0,66.56,17.58,34.6,1.01
-0,59.12,6.59,33.76,1.01
-0,72.97,5,31.49,1.01
-0,62.4,15.25,26.65,1.01
-0,63.92,21.56,19.59,1.01
-0,73.44,26.15,5.5,1.01
-0,60.27,60.75,13.97,1.02
-0,65.35,85.79,18.97,1.01
-0,70.81,79.72,20.49,1.01
-0,60.14,77.49,20.83,1.01
-0,69.48,78.32,20.28,1.01
-0,65.34,74.1,18.77,1.01
-0,60.27,67.93,15.77,1.01
-0,71.46,55.96,12.76,1.01
-0,61.81,36.45,7.83,1.02
-0,61.7,24.53,1.61,1.36
-0,71.74,42.39,1.01,1.14
-0,61.31,44.73,2.02,1.01
-0,63.55,43.8,6.45,1.01
-0,69.62,38.86,9.75,1.01
-0,61.03,23.78,11.14,1.01
-0,69.41,27.78,11.31,1.01
-0,64.96,35.93,11.35,1.01
-0,63.33,37.21,11.18,1.01
-0,70.26,36.18,9.97,1.01
-0,65.28,33.23,8.23,1.01
-0,63.89,28.92,6.05,1.01
-0,70.53,17.09,3.64,1.01
-0,64.33,12.06,1.27,1.01
-0,66.57,24.16,1.01,1.01
-0,68.29,26.42,1.01,1.01
-0,64.4,27.43,1.01,1.01
-0,68.41,27.14,1.01,1.01
-0,65.24,26.26,1.01,1.01
-0,65.59,24.73,1.01,1.01
-0,69.13,22.79,1.01,1.01
-0,65.56,19.97,1.01,1.01
-0,64.62,16.12,1.01,1.04
-0,69.24,10.6,1.01,1.01
-0,65.42,2.49,1.01,1.01
-0,67.94,3.79,1.01,1.01
-0,66.7,11.04,1.01,1.01
-0,67.09,14.3,1.01,1.01
-0,67.78,16.09,1.01,1.01
-0,66.53,16.85,1.01,1.01
-0,60.28,16.86,1.01,1.02
-0,68.58,14.9,1.01,1.01
-0,65.95,14.35,1.01,1.01
-0,66.07,14.34,1.01,1.01
-0,68.04,11.58,1.01,1.01
-0,65.88,10.8,1.01,1.01
-0,67.91,10.77,1.01,1.01
-0,65.51,6.74,1.01,1.01
-0,67.74,4.52,1.01,1.01
-0,64.15,1.41,1.01,1.01
-0,32.89,1.01,1.01,1.01
-0,21.29,1.01,1.01,1.02
-0,27.95,1.01,1.01,1.01
-0,34.05,1.01,1.01,1.01
-0,68.49,1.01,1.01,1.01
-0,65.78,2.86,1.01,1.01
-0,66.39,4.56,1.01,1.01
-0,67.62,4.61,1.01,1.01
-0,65.84,4.63,1.01,1.01
-0,67.91,4.57,1.01,1.01
-0,65.51,3.83,1.01,1.01
-0,67.88,1.01,1.01,1.01
-0,67.22,3.35,1.01,1.01
-0,67.89,1.93,1.01,1.01
-0,65.69,1.01,1.01,1.01
-0,67.69,1.39,1.01,1.05
-0,47.05,4.47,1.01,1.01
-0,35.76,3.12,1.01,1.01
-0,19.46,1.01,1.01,1.01
-0,24.08,1.01,1.01,1.01
-0,21.54,1.01,1.01,1.01
-0,17.11,1.01,1.01,1.01
-0,9.07,1.01,1.01,1.01
-0,0.16,1.01,1.01,1.01
-0,0.13,1.01,1.01,1.01
-0,2.07,1.01,1.01,1.01
-0,4.66,1.01,1.01,1.01
-0,9.02,1.01,1.01,1.03
-0,18.77,1.01,1.01,1.02
-0,31.08,1.01,1.01,1.04
-0,68.45,1.01,1.01,1.01
-0,65.63,1.01,1.01,1.01
-0,66.92,1.01,1.01,1.01
-0,66.98,1.01,1.01,1.02
-0,65.77,1.01,1.01,1.01
-0,68.25,1.01,1.01,1.02
-0,65.63,1.01,1.01,1.01
-0,67.73,1.01,1.01,1.01
-0,67.3,1.01,1.01,1.01
-0,67.99,1.01,1.01,1.01
-0,65.65,1.01,1.01,1.01
-0,67.94,1.01,1.01,1.01
-0,48.36,1.01,1.01,1.01
-0,38.99,1.01,1.01,1.01
-0,21.27,1.01,1.01,1.01
-0,21.35,1.01,1.01,1.01
-0,20.17,1.01,1.01,1.01
-0,12.72,1.01,1.01,1.01
-0,1.16,1.01,1.01,1.01
-0,4.86,1.01,1.01,1.01
-0,9.57,1.01,1.01,1.01
-0,10.34,1.01,1.01,1.01
-0,9,1.01,1.01,1.01
-0,5.71,1.01,1.01,1.01
32.37,32.37,49.56,65.79,40.13
31.18,31.18,50.55,68.38,39.78
27.25,27.25,51.67,65.45,38.54
21.09,21.09,52.55,67.40,39.53
19.04,19.04,51.29,67.26,40.66
21.76,21.76,51.74,67.82,40.25
23.57,23.57,51.73,65.00,40.13
13.91,13.91,50.49,67.92,39.54
15.12,15.12,52.38,54.02,42.09
29.51,29.51,51.49,43.16,35.54
34.10,34.10,48.30,45.99,32.48
34.17,34.17,46.75,28.89,29.29
36.62,36.62,47.11,40.47,32.42
37.27,37.27,47.11,31.67,28.75
35.15,35.15,47.39,28.20,28.15
37.82,37.82,47.05,36.48,30.55
37.09,37.09,47.02,25.02,30.20
40.12,40.12,47.31,34.73,33.87
39.22,39.22,46.04,24.26,31.49
46.62,46.62,47.20,32.50,43.41
55.65,55.65,45.74,34.24,53.21
55.08,55.08,42.93,34.48,60.04
57.03,57.03,50.57,37.12,70.71
64.56,64.56,51.92,30.74,75.17
66.43,66.43,48.29,28.63,75.51
68.85,68.85,45.47,34.04,78.25
69.76,69.76,43.50,35.00,79.27
70.37,70.37,42.71,33.57,78.35
69.89,69.89,41.14,32.87,76.40
71.27,71.27,41.53,33.67,75.01
70.10,70.10,40.33,24.59,73.06
70.96,70.96,42.71,30.52,72.80
70.31,70.31,44.57,28.83,75.50
70.15,70.15,44.09,27.74,76.74
69.19,69.19,44.63,30.05,74.77
69.25,69.25,44.44,34.07,75.19
70.20,70.20,48.24,30.29,75.52
70.54,70.54,54.63,29.41,76.00
75.60,75.60,52.29,27.99,77.23
74.84,74.84,48.00,30.50,77.24
76.09,76.09,43.96,30.07,75.95
76.29,76.29,42.74,32.03,76.03
76.29,76.29,42.00,25.24,75.65
75.00,75.00,44.47,28.24,75.79
73.30,73.30,49.69,26.38,75.78
73.70,73.70,53.89,23.76,76.77
72.94,72.94,50.89,28.86,74.54
72.88,72.88,49.43,30.57,75.72
72.93,72.93,50.39,23.45,74.13
73.18,73.18,50.42,20.27,72.56
72.16,72.16,48.47,15.25,70.45
73.11,73.11,44.56,17.66,70.16
73.46,73.46,42.23,20.26,67.44
73.25,73.25,38.00,25.84,63.81
70.72,70.72,36.50,32.36,60.92
70.36,70.36,35.84,35.41,61.19
70.27,70.27,38.91,38.04,60.41
69.03,69.03,42.10,37.97,61.17
69.40,69.40,40.86,39.73,58.46
67.71,67.71,42.23,37.46,58.58
69.66,69.66,40.68,34.52,61.41
71.64,71.64,44.52,35.64,66.96
71.76,71.76,42.43,33.46,66.93
71.84,71.84,45.06,31.41,71.43
73.85,73.85,47.74,30.30,75.46
73.47,73.47,46.30,31.92,77.01
73.95,73.95,45.08,36.91,76.03
72.73,72.73,41.12,31.74,74.31
73.14,73.14,41.77,25.32,74.81
73.93,73.93,42.01,24.67,72.55
75.03,75.03,39.43,28.44,73.16
72.49,72.49,41.55,26.88,74.43
68.69,68.69,41.28,28.34,75.41
67.73,67.73,41.92,23.26,75.90
67.44,67.44,39.81,24.41,73.70
66.37,66.37,40.48,24.23,74.71
65.55,65.55,41.42,21.52,73.41
65.81,65.81,41.88,20.86,72.05
65.95,65.95,40.19,23.65,67.57
65.32,65.32,41.75,20.49,65.59
67.00,67.00,43.88,35.28,63.42
67.81,67.81,40.29,28.17,60.03
67.89,67.89,40.06,36.39,60.66
68.63,68.63,39.67,34.10,64.01
66.97,66.97,38.85,35.77,59.32
68.20,68.20,37.90,34.39,57.58
69.87,69.87,37.88,31.67,60.25
71.99,71.99,42.97,25.46,65.13
73.73,73.73,48.86,28.58,72.01
73.59,73.59,50.38,28.95,75.41
74.87,74.87,51.23,31.84,77.22
74.85,74.85,50.24,26.82,75.42
76.88,76.88,50.05,32.29,77.44
77.84,77.84,47.39,27.44,74.19
76.72,76.72,46.60,31.33,74.66
76.20,76.20,43.92,28.30,76.34
75.65,75.65,43.90,29.55,74.78
73.89,73.89,43.23,33.91,74.59
73.31,73.31,44.16,31.67,75.27
74.42,74.42,51.45,32.64,76.34
74.24,74.24,56.56,31.93,74.16
72.11,72.11,53.34,26.85,69.91
65.62,65.62,47.45,25.69,66.73
62.36,62.36,42.18,33.97,64.48
63.41,63.41,42.24,32.61,62.32
62.88,62.88,42.95,37.45,59.55
65.36,65.36,44.36,34.01,59.35
66.05,66.05,44.53,29.85,57.91
63.42,63.42,45.58,35.91,53.97
61.55,61.55,47.59,39.49,56.85
60.23,60.23,45.20,39.66,56.07
67.46,67.46,45.25,36.28,61.91
62.25,62.25,36.67,28.95,62.89
71.96,71.96,38.39,22.92,67.26
73.37,73.37,40.96,28.80,72.71
73.46,73.46,42.56,34.24,77.23
72.57,72.57,44.22,31.92,78.12
73.88,73.88,42.99,32.54,76.58
73.59,73.59,43.18,34.33,75.01
74.43,74.43,41.57,34.49,75.68
73.66,73.66,43.17,34.37,73.44
72.98,72.98,45.74,33.32,68.60
72.39,72.39,39.93,25.31,65.91
71.96,71.96,37.34,27.03,63.59
70.74,70.74,39.29,28.33,61.35
70.30,70.30,42.53,31.32,64.25
72.47,72.47,48.23,31.47,70.06
70.86,70.86,50.00,32.23,73.93
69.21,69.21,48.08,33.92,77.08
70.23,70.23,43.58,29.94,75.49
71.34,71.34,40.21,33.21,75.90
71.85,71.85,43.15,26.19,75.10
70.32,70.32,41.14,36.39,73.25
71.33,71.33,41.73,32.85,72.83
68.26,68.26,45.26,30.46,74.25
64.73,64.73,42.06,30.55,71.60
62.00,62.00,42.08,27.65,72.28
61.17,61.17,44.36,25.44,73.67
62.99,62.99,40.90,27.52,71.53
69.44,69.44,40.16,29.13,71.49
73.69,73.69,41.29,30.62,73.48
74.01,74.01,42.18,28.47,75.05
73.45,73.45,44.98,25.80,75.58
73.54,73.54,42.39,24.50,75.45
72.22,72.22,41.86,26.09,73.86
70.66,70.66,42.02,28.81,74.01
73.65,73.65,42.47,26.37,74.54
73.46,73.46,40.17,24.62,74.19
72.96,72.96,41.34,31.33,73.93
76.06,76.06,40.58,28.31,74.73
73.32,73.32,41.53,30.22,74.18
72.00,72.00,42.61,30.61,74.00
72.35,72.35,40.71,26.77,73.99
74.13,74.13,41.82,25.82,72.83
71.39,71.39,36.33,23.36,69.73
69.85,69.85,37.02,21.75,67.71
65.36,65.36,33.91,28.62,65.25
57.64,57.64,35.42,31.93,64.71
54.10,54.10,36.27,29.19,63.09
54.92,54.92,36.40,29.16,62.36
52.23,52.23,39.26,32.16,61.49
50.92,50.92,41.54,36.47,62.99
48.65,48.65,39.93,30.45,61.13
52.12,52.12,35.16,23.31,61.20
53.11,53.11,32.80,22.20,62.21
63.66,63.66,36.54,23.24,65.17
68.30,68.30,39.29,21.86,72.46
74.45,74.45,41.97,23.43,72.40
75.30,75.30,44.27,22.56,74.81
77.30,77.30,43.74,29.64,75.82
77.10,77.10,43.65,21.35,76.29
75.48,75.48,45.00,27.26,76.88
72.42,72.42,42.19,24.44,74.64
74.92,74.92,41.16,21.14,73.68
74.23,74.23,39.96,25.81,74.33
73.43,73.43,41.21,27.11,73.35
71.66,71.66,41.32,29.06,73.29
75.09,75.09,43.04,27.72,72.69
75.26,75.26,43.24,29.44,71.71
73.92,73.92,43.37,28.92,69.73
74.74,74.74,40.54,27.55,66.74
74.59,74.59,40.06,30.92,66.16
73.60,73.60,39.07,29.51,64.85
72.52,72.52,39.32,25.85,62.52
71.46,71.46,38.76,23.02,62.66
71.58,71.58,39.98,20.36,64.96
71.03,71.03,39.56,26.68,61.21
69.55,69.55,41.78,29.51,62.25
67.02,67.02,40.44,27.53,63.30
63.76,63.76,37.87,20.80,64.32
60.92,60.92,36.25,23.14,64.90
59.48,59.48,37.86,21.88,65.60
58.96,58.96,37.91,23.44,70.70
53.56,53.56,43.34,27.05,75.01
51.34,51.34,43.64,28.04,76.95
55.24,55.24,43.16,29.18,76.17
50.04,50.04,42.75,26.78,74.90
49.23,49.23,43.39,28.52,75.82
50.32,50.32,42.98,29.36,74.51
44.35,44.35,42.66,34.70,72.90
47.71,47.71,41.09,34.67,74.22
49.96,49.96,42.84,32.34,74.19
44.71,44.71,47.79,33.27,75.12
39.91,39.91,54.44,32.30,72.45
40.31,40.31,59.89,35.98,73.88
35.74,35.74,56.80,34.66,71.75
40.19,40.19,54.07,33.85,72.43
42.35,42.35,50.43,36.99,69.40
44.59,44.59,47.57,39.78,66.78
47.70,47.70,46.76,32.80,65.64
48.27,48.27,46.10,28.71,65.03
46.31,46.31,45.96,27.85,61.72
47.94,47.94,47.69,27.35,63.59
53.39,53.39,47.68,27.61,62.87
53.81,53.81,46.20,27.78,62.96
45.60,45.60,43.65,24.25,60.84
37.70,37.70,39.37,27.70,58.48
40.70,40.70,35.75,22.75,66.80
41.49,41.49,37.16,31.23,69.28
47.89,47.89,38.89,34.34,77.02
53.81,53.81,40.54,34.54,78.93
56.61,56.61,38.86,38.33,76.28
66.45,66.45,41.19,29.04,75.58
70.90,70.90,41.34,28.39,73.96
73.50,73.50,38.98,26.26,71.71
74.88,74.88,40.55,30.04,75.28
73.87,73.87,39.82,35.89,76.55
72.80,72.80,41.10,35.16,76.35
73.30,73.30,41.35,37.00,73.78
69.34,69.34,40.00,30.71,72.32
72.50,72.50,42.02,34.73,73.19
70.80,70.80,44.34,31.33,74.97
72.60,72.60,44.21,36.46,74.54
75.40,75.40,44.69,33.64,74.77
73.64,73.64,43.88,33.37,74.57
74.17,74.17,42.69,30.19,74.33
74.69,74.69,43.31,27.58,76.30
74.22,74.22,44.10,32.03,73.89
73.61,73.61,45.25,25.12,74.98
69.55,69.55,45.13,29.52,74.62
63.58,63.58,44.31,29.64,73.75
61.18,61.18,43.50,28.15,71.24
58.93,58.93,41.26,29.32,70.26
54.22,54.22,39.91,26.48,71.36
52.48,52.48,40.79,30.44,69.98
49.77,49.77,42.77,25.52,73.64
48.46,48.46,44.80,26.25,77.25
47.73,47.73,44.34,27.60,76.60
48.81,48.81,43.32,25.21,74.38
47.29,47.29,42.71,27.17,75.25
48.44,48.44,42.84,22.74,75.03
48.13,48.13,42.43,22.53,74.53
49.51,49.51,43.46,25.42,75.09
50.36,50.36,43.37,21.75,75.69
54.56,54.56,44.79,29.56,77.70
56.47,56.47,43.00,23.14,74.61
60.82,60.82,45.89,29.69,75.09
64.17,64.17,43.34,29.59,73.79
68.58,68.58,41.49,25.14,73.43
68.95,68.95,40.88,25.10,73.70
67.78,67.78,38.64,32.76,69.17
67.10,67.10,38.06,33.26,66.70
66.50,66.50,36.83,23.86,63.62
65.00,65.00,36.77,31.28,64.14
65.11,65.11,36.71,28.83,64.44
63.14,63.14,36.38,31.64,65.57
61.74,61.74,36.24,26.70,64.91
59.58,59.58,37.61,30.33,65.77
58.90,58.90,37.80,28.02,66.09
56.98,56.98,38.93,23.46,70.43
58.07,58.07,37.29,31.29,68.35
59.81,59.81,40.07,34.59,75.32
60.83,60.83,41.41,34.92,76.71
60.64,60.64,42.57,27.59,77.90
59.65,59.65,42.90,24.21,78.56
58.87,58.87,43.53,29.50,77.52
60.36,60.36,43.00,25.80,77.63
60.03,60.03,42.33,26.79,77.99
62.56,62.56,42.44,30.64,77.37
62.91,62.91,41.43,29.92,72.99
61.68,61.68,40.95,24.55,74.53
59.77,59.77,42.33,30.93,75.26
58.32,58.32,42.00,36.03,74.34
58.09,58.09,43.11,30.21,76.81
56.43,56.43,43.69,31.87,75.08
52.53,52.53,42.81,33.94,74.71
49.19,49.19,43.33,31.37,74.55
49.90,49.90,41.18,23.71,73.90
49.99,49.99,40.58,30.73,70.56
45.50,45.50,39.64,33.61,66.20
44.65,44.65,37.23,29.37,66.08
43.25,43.25,40.62,31.35,66.76
45.09,45.09,40.05,29.06,64.33
44.77,44.77,40.74,27.71,67.17
49.82,49.82,38.97,25.91,66.97
55.73,55.73,41.55,25.75,72.22
62.69,62.69,43.58,28.21,74.95
64.70,64.70,45.32,32.35,76.79
64.67,64.67,44.71,28.33,77.44
66.51,66.51,45.24,26.55,77.15
66.66,66.66,44.59,28.57,77.06
67.07,67.07,42.19,25.93,75.32
67.26,67.26,42.31,30.10,76.27
66.97,66.97,44.25,33.93,76.56
66.31,66.31,42.90,35.72,77.27
65.52,65.52,43.02,32.82,76.81
65.84,65.84,46.63,34.87,75.43
64.37,64.37,48.86,29.64,71.25
62.51,62.51,58.18,37.53,75.04
60.14,60.14,58.61,31.93,74.18
57.19,57.19,53.41,34.04,74.74
54.20,54.20,48.58,32.74,73.16
52.41,52.41,44.80,23.61,70.69
56.37,56.37,44.41,28.49,67.24
58.30,58.30,43.04,25.96,66.19
60.87,60.87,42.62,25.74,65.92
58.46,58.46,39.86,25.86,63.71
61.22,61.22,39.28,21.74,63.55
61.48,61.48,39.15,26.57,63.73
63.47,63.47,35.22,26.12,63.34
65.51,65.51,37.61,27.42,66.91
69.39,69.39,42.78,31.39,75.92
70.39,70.39,43.77,37.21,77.62
70.01,70.01,44.12,40.47,76.40
72.42,72.42,42.13,31.26,76.84
71.00,71.00,41.95,36.96,74.39
70.83,70.83,41.56,31.81,74.59
69.74,69.74,41.32,27.00,73.41
70.68,70.68,40.90,34.78,74.80
70.80,70.80,42.20,38.33,75.19
68.88,68.88,41.88,28.31,72.53
66.36,66.36,42.50,32.10,71.68
63.88,63.88,46.50,34.82,72.26
64.37,64.37,53.80,37.43,75.78
67.78,67.78,51.21,30.11,75.86
70.85,70.85,46.80,31.34,74.96
71.02,71.02,44.94,38.79,72.99
70.00,70.00,41.10,36.18,75.57
69.41,69.41,41.33,37.09,75.39
70.52,70.52,40.61,34.77,74.01
69.52,69.52,41.88,34.54,73.27
71.34,71.34,41.92,33.09,72.78
71.39,71.39,40.07,37.58,73.43
71.38,71.38,41.27,25.24,73.52
71.31,71.31,43.70,33.30,73.13
71.04,71.04,43.44,32.22,72.37
71.50,71.50,40.71,27.18,70.89
69.83,69.83,43.65,35.15,72.54
67.81,67.81,47.01,33.25,74.30
68.86,68.86,45.91,28.12,78.12
66.93,66.93,43.93,32.84,77.67
66.25,66.25,42.52,34.53,77.24
65.07,65.07,42.89,30.40,76.06
64.60,64.60,40.16,28.80,75.53
62.47,62.47,42.41,32.28,75.39
59.13,59.13,40.88,34.39,73.37
59.52,59.52,38.41,33.75,72.71
59.11,59.11,37.41,34.58,73.87
52.67,52.67,38.36,34.38,72.86
57.95,57.95,42.86,32.20,74.22
63.44,63.44,52.33,27.04,74.97
64.90,64.90,55.30,30.06,74.27
61.54,61.54,52.27,26.04,73.77
64.10,64.10,45.35,32.70,70.27
64.32,64.32,40.77,28.15,68.86
63.40,63.40,39.74,29.42,69.36
58.88,58.88,38.45,27.59,67.44
60.58,60.58,36.56,25.46,67.30
59.76,59.76,37.21,14.74,65.13
60.90,60.90,35.19,23.09,63.69
60.88,60.88,35.47,23.01,66.90
59.67,59.67,37.22,22.53,64.68
56.45,56.45,39.80,25.28,66.89
54.09,54.09,44.70,26.62,71.05
58.24,58.24,48.01,28.11,74.94
55.90,55.90,46.51,30.71,75.10
52.12,52.12,45.80,24.89,77.80
48.32,48.32,44.52,27.34,76.69
44.84,44.84,42.44,26.44,74.93
45.52,45.52,42.06,24.71,75.85
46.72,46.72,41.60,27.58,75.48
44.52,44.52,40.42,29.87,74.96
42.09,42.09,41.33,23.97,73.98
40.22,40.22,39.45,25.75,72.07
44.55,44.55,39.33,32.73,73.09
51.15,51.15,40.21,33.73,72.21
61.36,61.36,40.87,29.23,72.49
65.32,65.32,40.35,23.80,72.74
67.65,67.65,39.54,31.10,68.57
68.87,68.87,40.72,24.62,69.71
66.21,66.21,37.69,27.37,67.20
64.17,64.17,37.27,30.11,66.91
60.44,60.44,36.61,29.44,66.28
58.92,58.92,34.45,24.77,65.95
60.63,60.63,36.87,19.77,66.13
58.75,58.75,34.96,21.55,63.44
55.20,55.20,37.49,29.86,63.94
52.03,52.03,34.35,30.38,63.45
47.48,47.48,35.46,32.31,65.99
52.73,52.73,41.18,35.16,72.67
55.98,55.98,43.06,32.11,75.16
59.41,59.41,45.31,33.16,76.88
58.49,58.49,43.06,32.45,76.83
56.04,56.04,42.05,34.00,77.27
